id,score
360315,0.05798655847235828
360316,0.026844576233451392
360317,0.7272511205101345
360318,0.10383909427016377
360319,0.010115999609567489
360320,0.03355434773361475
360321,0.056867701984822897
360322,0.025259342123289053
360323,0.3617158832141194
360324,0.7603140814253423
360325,0.05546213789237301
360326,0.3472719088301468
360327,0.33810317142776636
360328,0.36008935363444955
360329,0.02630639285661836
360330,0.005116069498335938
360331,0.019394099673613604
360332,0.022286263014151576
360333,0.008083224613648167
360334,0.49531652964614103
360335,0.29565499969964515
360336,0.09939512252112673
360337,0.27099354564668704
360338,0.05732990625496801
360339,0.1709776579279568
360340,0.2677112349871751
360341,0.38492893765420433
360342,0.1480468984703064
360343,0.023150135864508408
360344,0.17453893722157815
360345,0.14102244147442594
360346,0.7862192788480896
360347,0.01562485865133885
360348,0.06881510600326306
360349,0.516135022418388
360350,0.5193628280311333
360351,0.4005444109072581
360352,0.15490519862663182
360353,0.026586400440984762
360354,0.35311862776024305
360355,0.04743736668975304
360356,0.40984829076175516
360357,0.3626624434660359
360358,0.011855099781212203
360359,0.11608453630920158
360360,0.05522433411100035
360361,0.0810254420508911
360362,0.047151162546214355
360363,0.29054927175595874
360364,0.2234523638294733
360365,0.07131441753335495
360366,0.4662835165532029
360367,0.40989355675708633
360368,0.6086987464139355
360369,0.6126489713442874
360370,0.15979269823092493
360371,0.36685146638335914
360372,0.03951516616079133
360373,0.026390192216384573
360374,0.23856948121089905
360375,0.06396519208520095
360376,0.28694503599115256
360377,0.07143716101246042
360378,0.6532449630887448
360379,0.7581802692359817
360380,0.01131893923281936
360381,0.2195548029059955
360382,0.016494424528986775
360383,0.6358108173871855
360384,0.27309212664009885
360385,0.2698350348856113
360386,0.11004456070496847
360387,0.651202448178647
360388,0.46915841027114935
360389,0.2111867476791886
360390,0.27186974390189306
360391,0.23015355594941558
360392,0.34367608257271837
360393,0.6597945019645204
360394,0.05493023069284632
360395,0.05679144338311449
360396,0.5372360639370857
360397,0.09247371729269559
360398,0.08072713542729615
360399,0.009496944167943286
360400,0.010385425171154795
360401,0.16393303560667155
360402,0.48007279216257814
360403,0.25818309455803706
360404,0.041438919880152206
360405,0.2941152465493112
360406,0.15319117651714095
360407,0.08697280771383982
360408,0.030556998216785744
360409,0.36386574733793337
360410,0.06863852672916482
360411,0.805218644176772
360412,0.022585783333495743
360413,0.4601435758363915
360414,0.0641595278845746
360415,0.012723533343416487
360416,0.31013377289024446
360417,0.11004796075832368
360418,0.16315364052796621
360419,0.06498709993873988
360420,0.27384377117328795
360421,0.0036383980040873725
360422,0.0645661006249688
360423,0.12440727321814968
360424,0.3357404066042957
360425,0.033872439356558155
360426,0.4450748552952163
360427,0.3371139694422225
360428,0.512930142783652
360429,0.6142358632302227
360430,0.017793154233098008
360431,0.5924148768880929
360432,0.07316144339051636
360433,0.4482155875671869
360434,0.32524740161091764
360435,0.7489014912383983
360436,0.059648790778123975
360437,0.12182464356070107
360438,0.04465068309118188
360439,0.013043723160471777
360440,0.028156835360671418
360441,0.6087669485530545
360442,0.322084133868152
360443,0.5848331072280815
360444,0.021130288540612392
360445,0.05867123501200815
360446,0.09708326769502951
360447,0.43676199895285395
360448,0.1679262211676742
360449,0.030162169164049717
360450,0.029762038075099223
360451,0.1346178223476618
360452,0.059587556830629426
360453,0.08028717362965042
360454,0.13389922885231745
360455,0.8106561931387554
360456,0.1278786122223499
360457,0.11819523377519228
360458,0.0898981867535641
360459,0.03834370262301255
360460,0.07855766413420238
360461,0.16287472807463566
360462,0.3294362860685046
360463,0.04967662677126453
360464,0.23435717256315935
360465,0.007430956828375041
360466,0.0248537941845275
360467,0.10546296080332028
360468,0.08749720596848508
360469,0.16807374367715136
360470,0.4100279458804562
360471,0.3227024731863378
360472,0.2278773640726354
360473,0.6772191518422594
360474,0.1022599663499445
360475,0.5282303097865205
360476,0.5906760172735124
360477,0.07912681276391877
360478,0.039801715781311406
360479,0.07678758602995958
360480,0.07158417525497432
360481,0.24275513376900232
360482,0.5116450534001108
360483,0.19243342090923346
360484,0.5135653309513644
360485,0.671897837995779
360486,0.8371208467156585
360487,0.5338469576347373
360488,0.2685335320827856
360489,0.030845831448872683
360490,0.2213910848146661
360491,0.00400082740348275
360492,0.23856764821505727
360493,0.5414913478865696
360494,0.4227305007232155
360495,0.6615510545042076
360496,0.1955087835585261
360497,0.5010556492548921
360498,0.02753576077253595
360499,0.06493160998111543
360500,0.010350212576244397
360501,0.19363481097187815
360502,0.010288890743406262
360503,0.011597851541896447
360504,0.034647950341754406
360505,0.337637750617666
360506,0.5586958268819594
360507,0.009191884481530866
360508,0.16361334045376896
360509,0.05255339669547182
360510,0.19353670622162905
360511,0.34295288345276725
360512,0.5494982001691257
360513,0.04410947265855694
360514,0.31850335951296216
360515,0.4231683208294181
360516,0.4839845047591304
360517,0.5961213357287374
360518,0.6564015622914233
360519,0.1289176148054504
360520,0.04753753649313371
360521,0.003194231818867102
360522,0.2890923223239167
360523,0.02621543796563601
360524,0.01738963893094799
360525,0.37448051266157967
360526,0.011841484484600966
360527,0.763444308589231
360528,0.01947613726299479
360529,0.5557630215134531
360530,0.5943729440084374
360531,0.2647462024219615
360532,0.6519956428155279
360533,0.6398498937456186
360534,0.06678570116695073
360535,0.009579901690780553
360536,0.657884826519875
360537,0.4556081054148903
360538,0.3516407553327349
360539,0.09005485932574242
360540,0.3967749282355345
360541,0.42000248169658805
360542,0.24352605686946033
360543,0.21716057220033289
360544,0.2028078215249485
360545,0.06146267700326627
360546,0.04269772481938044
360547,0.03342911224827881
360548,0.14150456355186797
360549,0.21019923858937642
360550,0.07272029577843113
360551,0.3385320760394871
360552,0.3733822194066092
360553,0.4700137074491845
360554,0.020816776059230574
360555,0.03633559289427441
360556,0.6089690429835873
360557,0.07477015088057966
360558,0.5994112153137836
360559,0.3645374869983217
360560,0.02713405512006998
360561,0.5420577633580177
360562,0.10438700247905697
360563,0.16915898980624355
360564,0.06737249075583683
360565,0.11236897259565953
360566,0.6144411219322141
360567,0.7401589555757018
360568,0.061064472132388865
360569,0.029341215596224005
360570,0.02253261172117639
360571,0.30737176687911105
360572,0.05504786922098355
360573,0.020841744323085745
360574,0.5015379284883807
360575,0.7069239629651556
360576,0.34685589700609937
360577,0.5145891608883172
360578,0.05376738894314646
360579,0.016502594292018034
360580,0.6222774500362528
360581,0.15824703809760013
360582,0.2062142778432785
360583,0.1366761250783881
360584,0.4027694981388106
360585,0.8160030746935532
360586,0.036523856311329025
360587,0.20731868088050795
360588,0.16220599837514663
360589,0.4730199031071353
360590,0.11632487539142009
360591,0.4629874032271537
360592,0.017429383739601855
360593,0.052639462886869916
360594,0.04782772679362388
360595,0.028066557995942373
360596,0.11658317531735941
360597,0.05369303922380542
360598,0.49191367223494403
360599,0.7042641077874631
360600,0.566022453373945
360601,0.06715026856781944
360602,0.020495448788226327
360603,0.5246276416821078
360604,0.810038357260948
360605,0.2913328996102963
360606,0.18116125431881772
360607,0.009176076557742491
360608,0.03604338966735595
360609,0.7730320238865875
360610,0.03409386421422555
360611,0.10746983668282496
360612,0.008295560965847482
360613,0.3531867167783765
360614,0.15971329960256866
360615,0.5640776908129721
360616,0.417534342069512
360617,0.2229611309821077
360618,0.19760800724546085
360619,0.014172904446903624
360620,0.03126152329131205
360621,0.09963733101280761
360622,0.014198861253521449
360623,0.021881778941540198
360624,0.6603955991464604
360625,0.04337167202276615
360626,0.09051462603960801
360627,0.42175651634120503
360628,0.06706930159709128
360629,0.04628070265305674
360630,0.01024770784837771
360631,0.021680870133759963
360632,0.5630962173903304
360633,0.7489119835190562
360634,0.7025255998316574
360635,0.29289436475718383
360636,0.31777118758893425
360637,0.06653606877709055
360638,0.03770483932577188
360639,0.2014190864186862
360640,0.29779462225745357
360641,0.13770350360384595
360642,0.0683492770631882
360643,0.8476871683082945
360644,0.12395362343576442
360645,0.20731150772473744
360646,0.039246660076007696
360647,0.555739761010525
360648,0.7885224893040949
360649,0.7745514561025415
360650,0.6889529433239289
360651,0.5026740016374881
360652,0.35384702429668385
360653,0.720085392985896
360654,0.3965529944982224
360655,0.13463069762843824
360656,0.6760580185058495
360657,0.07336494632666349
360658,0.29531587438527257
360659,0.40598515615384406
360660,0.5118526653478764
360661,0.3711776015016713
360662,0.7094229349765788
360663,0.36795619626413645
360664,0.2524665514271753
360665,0.4306127219231593
360666,0.04385737268944717
360667,0.027705564441954527
360668,0.17066286376085657
360669,0.019920065850757025
360670,0.024571110703698728
360671,0.04689688414922968
360672,0.16297059564948554
360673,0.03697454778060728
360674,0.021593760886654833
360675,0.6278850595361453
360676,0.05115534540252445
360677,0.13452166040385724
360678,0.48859079984059983
360679,0.46428536013846416
360680,0.569239583375461
360681,0.22291629328247506
360682,0.03597309276819307
360683,0.3827169691297499
360684,0.037890522295390375
360685,0.341845443572896
360686,0.08670814269111952
360687,0.2609025209297282
360688,0.096631067277845
360689,0.14445864761828353
360690,0.026675268685179193
360691,0.38581683891518
360692,0.7550609656145807
360693,0.09870281940213736
360694,0.10146298186069781
360695,0.01767038279278421
360696,0.018709861874004616
360697,0.17308108363726535
360698,0.11029334245971027
360699,0.28711837711557875
360700,0.3625110681919989
360701,0.028119438616749756
360702,0.14060966370210784
360703,0.7927077603725535
360704,0.09622276768397894
360705,0.09149941949801621
360706,0.0975184729790878
360707,0.7672235300430785
360708,0.595879378681866
360709,0.15208705133183376
360710,0.5064467680576986
360711,0.29388914829982415
360712,0.27289811083410553
360713,0.07196167798687934
360714,0.32765115052297017
360715,0.6306196578488582
360716,0.11759005892283991
360717,0.3732081616383122
360718,0.6604031342255701
360719,0.8255304396103879
360720,0.3266052201784786
360721,0.47311241068986715
360722,0.04790126187198438
360723,0.22363928538102484
360724,0.03531533071251648
360725,0.0454753114823527
360726,0.5980155457366525
360727,0.5120514844450968
360728,0.5399750441144482
360729,0.27843197864466135
360730,0.272093117933916
360731,0.08969287835995268
360732,0.37578339895169577
360733,0.13835619019941575
360734,0.0423369132909287
360735,0.8087367738493926
360736,0.0741875807435923
360737,0.30621870163584586
360738,0.019611487039065303
360739,0.018312828503601903
360740,0.0650012628087664
360741,0.6540438516645218
360742,0.01816910227193127
360743,0.6871124701291045
360744,0.17790180881092146
360745,0.14462940153403922
360746,0.008144089169179169
360747,0.13900616936574842
360748,0.39816289815930783
360749,0.15065921812310726
360750,0.4180365243495486
360751,0.24342223979739358
360752,0.3745469521422757
360753,0.15973948972837468
360754,0.09769675519326594
360755,0.6402055643944222
360756,0.12913004515493182
360757,0.058636457119676966
360758,0.016332519740211472
360759,0.05735206266948952
360760,0.18150504036478138
360761,0.2528418388612898
360762,0.42091802758651575
360763,0.03890119241235559
360764,0.05106114715063764
360765,0.016163686773729292
360766,0.32233336641548743
360767,0.008731823424735833
360768,0.25481613333948183
360769,0.02071410080110634
360770,0.10759664391370509
360771,0.2834215924733107
360772,0.17393033238286854
360773,0.27589503768489637
360774,0.5095449667365334
360775,0.09555839335262899
360776,0.4238302633505101
360777,0.7280795487789439
360778,0.27087470360115634
360779,0.5667233268498416
360780,0.4213958454301788
360781,0.26176282741647383
360782,0.3338500069856457
360783,0.12572686888433524
360784,0.09066238472999989
360785,0.019355718644414398
360786,0.25260244599483295
360787,0.6615274705508792
360788,0.04890642387577704
360789,0.1959459375794778
360790,0.03290595682271959
360791,0.05582731169724916
360792,0.36260294689940636
360793,0.15100360135851398
360794,0.05624005115080816
360795,0.1831556856954582
360796,0.3669920970625934
360797,0.14034334967399192
360798,0.24728241904103448
360799,0.6628579951586488
360800,0.11397638992366758
360801,0.3397404607517232
360802,0.09833772790729137
360803,0.01909181957135262
360804,0.6338464004322912
360805,0.15099296132495602
360806,0.8240080599115597
360807,0.3787742969150623
360808,0.5861982996012769
360809,0.06272675307739962
360810,0.06102536305614351
360811,0.32524976277951706
360812,0.028873812453625095
360813,0.6699302590264375
360814,0.293991122657247
360815,0.5582549047209254
360816,0.20977414306441614
360817,0.0761240929455418
360818,0.5755744670471926
360819,0.31152137680687986
360820,0.5231325659060163
360821,0.10348897023608468
360822,0.11714929513627595
360823,0.18177357814320716
360824,0.016315038143431937
360825,0.13216650963200394
360826,0.08931564934153506
360827,0.30904212210363313
360828,0.2375890550222164
360829,0.027779452623895546
360830,0.03019401922357973
360831,0.4483301032466422
360832,0.1855437853455276
360833,0.44565514482336477
360834,0.022814378652810823
360835,0.30675667128943324
360836,0.14306276902012777
360837,0.04571906869744268
360838,0.16368396566843088
360839,0.008263298739894268
360840,0.5207761842030669
360841,0.046843051632217574
360842,0.03982602091825887
360843,0.05149734962371964
360844,0.23633652018663218
360845,0.12151872257362958
360846,0.16252885799783806
360847,0.425757383375715
360848,0.17852123988538074
360849,0.4730668393687034
360850,0.05285370449612667
360851,0.5846518658418904
360852,0.04471451957271922
360853,0.012811893011506956
360854,0.1352121868875408
360855,0.5928482598751509
360856,0.595153954643478
360857,0.26702033500912303
360858,0.09861995952388007
360859,0.233173593118682
360860,0.5107659457006328
360861,0.656754886833963
360862,0.3280614213025374
360863,0.03612006340902612
360864,0.07801915525307884
360865,0.1479558852354771
360866,0.06252617408070138
360867,0.17392732760855492
360868,0.014558633623338972
360869,0.28009409912805616
360870,0.007699903304709588
360871,0.3383333685009021
360872,0.763131156309997
360873,0.4163860174196915
360874,0.13359455019368263
360875,0.045789259533577965
360876,0.2734949374877382
360877,0.1812530275807975
360878,0.19109774745231747
360879,0.32123913353266786
360880,0.222744063331511
360881,0.515397920479317
360882,0.5626305688180957
360883,0.5327370182483018
360884,0.013286046727421596
360885,0.7737054522105264
360886,0.08113977705764351
360887,0.5301364970960833
360888,0.050318316226029364
360889,0.5473290807989312
360890,0.046207053984594605
360891,0.087259124558216
360892,0.014533262860801312
360893,0.1483670161342318
360894,0.019221894869176553
360895,0.2133114748806637
360896,0.055572436872803686
360897,0.3846872484585499
360898,0.41759109264967625
360899,0.5506920132518713
360900,0.5303843745478767
360901,0.053880829924770925
360902,0.08778642408299529
360903,0.25537792027114886
360904,0.08899051400665187
360905,0.16426893229947878
360906,0.2995119929071045
360907,0.24342223979739358
360908,0.006231652287296766
360909,0.02546137046829235
360910,0.1968159493173587
360911,0.7595844759623313
360912,0.3106349384629116
360913,0.25236288261281
360914,0.39862487297081217
360915,0.012784594329480072
360916,0.15942784328388626
360917,0.5679537479216533
360918,0.20423912095916547
360919,0.43726912284211256
360920,0.39026239299890786
360921,0.3837099205874635
360922,0.7760378560725228
360923,0.22054499949593737
360924,0.0829274961034027
360925,0.07850989588148363
360926,0.01113137962766641
360927,0.2696344257398585
360928,0.015696112057061732
360929,0.42128582494984584
360930,0.3888078403458519
360931,0.38946632616766397
360932,0.02593655777267227
360933,0.5766489598434181
360934,0.08570538685375739
360935,0.014304621209699019
360936,0.11533731083464577
360937,0.032395550804758186
360938,0.4289262064768572
360939,0.05780534152525281
360940,0.05322975236636
360941,0.08815244254147192
360942,0.3433440890129978
360943,0.07766518063965956
360944,0.4184170326328557
360945,0.045312107142076744
360946,0.20916814063144235
360947,0.5733349730613139
360948,0.15847757684754432
360949,0.11961990980946528
360950,0.5963719175086375
360951,0.05758531071001973
360952,0.7881740962573808
360953,0.3436271434070774
360954,0.16337147173014396
360955,0.20475654692055265
360956,0.31116281683879715
360957,0.6864277386978033
360958,0.12382431255504715
360959,0.5482169782024906
360960,0.3753524888863119
360961,0.6595682397713716
360962,0.43767334584830303
360963,0.2834914413187043
360964,0.023225873924736656
360965,0.08393542233153271
360966,0.4356691920359516
360967,0.17083089156888845
360968,0.43025769512503076
360969,0.27006593490894293
360970,0.6885770724524698
360971,0.40717185891112756
360972,0.10163141025055583
360973,0.7269589095274085
360974,0.7104590775621326
360975,0.41908999966641985
360976,0.7078419406195704
360977,0.042060521378993264
360978,0.020635034021364122
360979,0.42293672715105224
360980,0.28782779655334834
360981,0.17407061992583506
360982,0.5196136006652881
360983,0.4178536444189609
360984,0.26342622448508746
360985,0.4397926191858681
360986,0.3040479959506404
360987,0.8008136585820333
360988,0.1345410028773554
360989,0.5439432175376832
360990,0.5211694209563198
360991,0.20686957877288376
360992,0.4174630837350414
360993,0.3421941949995857
360994,0.05920866395648589
360995,0.03754577064647866
360996,0.07769479791204348
360997,0.02434890728982588
360998,0.3257100963929145
360999,0.40817532045965477
361000,0.3237575547387582
361001,0.3866526378214683
361002,0.21760124806893613
361003,0.03504727285077948
361004,0.27298176413829095
361005,0.2409689666643625
361006,0.5854951665109226
361007,0.6631219682872639
361008,0.3263499553634857
361009,0.04616975888577779
361010,0.6291858990815521
361011,0.8103267297928408
361012,0.6222476828481013
361013,0.4782964261024544
361014,0.36535669440126267
361015,0.43300521530685915
361016,0.04860232397061689
361017,0.04960267412383105
361018,0.17683080140658206
361019,0.49887373026561765
361020,0.04504163351344065
361021,0.5367698851510021
361022,0.2878542947344039
361023,0.18521643195738163
361024,0.25940838046081455
361025,0.10865617641335526
361026,0.09662684881547247
361027,0.8069320546352187
361028,0.13931410801960858
361029,0.05658071153505103
361030,0.5902553216594436
361031,0.6530664331132349
361032,0.12473835802134038
361033,0.6039775224530315
361034,0.22728776670241319
361035,0.5006768888904011
361036,0.6109197241301136
361037,0.17632544723221696
361038,0.19880174254495345
361039,0.06694968043285936
361040,0.7995981861430197
361041,0.24558137668142746
361042,0.23728803871322393
361043,0.1314285666768044
361044,0.236611255015213
361045,0.6637523285537302
361046,0.5226608425737412
361047,0.7250084323642494
361048,0.7468140535672978
361049,0.3750358719146216
361050,0.26040493786632957
361051,0.6472166121216592
361052,0.43841065201704965
361053,0.07287643511137737
361054,0.6704876808767973
361055,0.22727318631405305
361056,0.5875639402558891
361057,0.5755091093791191
361058,0.436989162634916
361059,0.421161136094473
361060,0.5265057671624532
361061,0.6232122276172439
361062,0.8018573970133216
361063,0.598299311965963
361064,0.373427292191969
361065,0.4967595450818794
361066,0.2246864106835835
361067,0.05391406283841656
361068,0.6646180200492456
361069,0.6697899006168252
361070,0.4671982512951924
361071,0.43939915319732264
361072,0.6096241100709302
361073,0.031049691092805233
361074,0.04129069161123442
361075,0.3579561083308359
361076,0.4149357406388181
361077,0.09572466384461481
361078,0.025448945896534146
361079,0.6426388363296462
361080,0.3418297816535945
361081,0.8153174647822807
361082,0.22634769283369516
361083,0.6447501231358423
361084,0.33868870694021114
361085,0.050416947925539496
361086,0.050710414673166226
361087,0.4813930899864097
361088,0.08312588141860268
361089,0.33293604429960494
361090,0.31190906079990327
361091,0.36620505260146435
361092,0.2741971293057249
361093,0.05255928971760835
361094,0.10311888882137046
361095,0.6684281955335657
361096,0.5042570676702437
361097,0.5147871370634486
361098,0.6192081097095626
361099,0.41485095082301193
361100,0.38262744611967625
361101,0.648905852581443
361102,0.25933007135788577
361103,0.061171504562583544
361104,0.24304194451499936
361105,0.15320653522093683
361106,0.4595617476152513
361107,0.0071281808804905524
361108,0.46034202821513703
361109,0.04155933857195442
361110,0.15949365899301307
361111,0.58374743590113
361112,0.7755886038418686
361113,0.32133643933438416
361114,0.024452954051238353
361115,0.10120775314355168
361116,0.21321807442969595
361117,0.6125342029099062
361118,0.34632432691656106
361119,0.6414352952936975
361120,0.781709892518708
361121,0.4945074165788753
361122,0.7305659883882716
361123,0.313020226809878
361124,0.12949641481501573
361125,0.26481781051873465
361126,0.34002062301965397
361127,0.6600374881199528
361128,0.17853631887845103
361129,0.4760155973370769
361130,0.2131444402333019
361131,0.20044977459891314
361132,0.7214017283585007
361133,0.6558852467830351
361134,0.0324875798203295
361135,0.7855020532147324
361136,0.6902713182916117
361137,0.4311556673508036
361138,0.12157437793232673
361139,0.04967780974048054
361140,0.2617219166156943
361141,0.29432044852802014
361142,0.18338895339865538
361143,0.48707439590148016
361144,0.3871082744326926
361145,0.24590771433885125
361146,0.5044927336225293
361147,0.7706647033348568
361148,0.2757133220586178
361149,0.4407476832964766
361150,0.22898311573190722
361151,0.20395674252649654
361152,0.597701229676475
361153,0.29003385987846475
361154,0.247954408445217
361155,0.25695046514465497
361156,0.17101923857334975
361157,0.07136786828435522
361158,0.23114002755471977
361159,0.5180123567924327
361160,0.2455106606781433
361161,0.2583842919483579
361162,0.5916587532377883
361163,0.5362203555558611
361164,0.22463058784936316
361165,0.4055341480774901
361166,0.021855654826579758
361167,0.43508668771737263
361168,0.21285934153314973
361169,0.7212511231756591
